story_id,title,url,author,created_at,points,num_comments,story_text,date,year_month,title_length,story_text_length,engagement
45957731,Show HN YC tracker App,https://yc-startup-tracker.vercel.app/,irfanorway,2025-11-17 20:13:08+00:00,2,0,"I hired a team for my personal project but its not a traditional team. No contractors. Just me + 6 specialized AI agents, named after some of the best (real)people i have worked with in my career.<p>My Team (Agents) : 
• Hans-Ole - Frontend Developer (React, animations, UX) 
• Trond - Backend Engineer (FastAPI, databases, APIs) 
• Jo - DevOps (Infra, Railway deployment, persistence) 
• Jagrit - Product Manager (vision, priorities) 
• Haider - QA Engineer (testing, validation)
• Simone - AI&#x2F;ML Engineer (RAG architecture, vector search) (based on movie character)<p>I built them with Anthropic&#x27;s hashtag#Claude using data from Y Combinator public API&#x27;s to build a start up tracker that are accepted to Y Combinatior. 
What we shipped: 
 Full-stack app with 5,564 YC companies 
 AI Bot with semantic search 
 Advanced filtering (batch, industry, hiring status) 
 Production deployment on Railway 
 Founder data for 5,400+ companies<p>The stack: React • FastAPI • PostgreSQL • Qdrant • OpenAI • Claude
Time to build: 3 Days, not weeks - I built it over two weekends.<p>Each agent had specialized knowledge in their domain. They worked together like a real team, handling everything from database migrations to UI animations to production deployment.<p>This is the new world : solo builders with AI agent teams shipping production-grade software at unprecedented speed. The future isn&#x27;t about replacing developers—it&#x27;s about amplifying what one person can build. I had to interject at times and guide it in the right directions but its greatly reduced the work.",2025-11-17,2025-11,22,1587,Low
33600837,Ask HN: Career path choices/FAANG in Europe?,,manscrober,2022-11-14 20:52:24+00:00,2,0,"TL;DR Should I take an SDE FAANG offer in Europe over focusing on ML(with a new degree) or trendy languages (e.g. Rust) through startups(similar TC) or contracting(zero freelance experience)?<p>With recent layoffs and hiring freezes I&#x27;m struggling with where to proceed with my career path. 
I&#x27;d say I get good at whatever I do very quickly,  but I get bored when the problems I solve aren&#x27;t difficult. Because a lot of jobs in SWE are just another Spring boot web app and I really liked my mini side projects in AI, I decided to specialize and become an ML Engineer (I have ~4 years of experience in software dev)
I entered my ML degree (MSc) thinking it would easily improve my prospects for a high-paying role, but I&#x27;m graduating soon and the job market is much dryer than anticipated.
I was hoping to have a chance at early retirement because MLE jobs were offering stellar compensation(lots of active listings &gt;150k), but now it seems I can, maybe, get a 20% salary increase vs my comp in 2020&#x2F;2021.<p>Now it seems I have 3 options:<p>1) I still have a full time return offer as L4 SDE from AWS, but I&#x27;m just not sure whether that is a desirable option anymore. FAANG Compensation in Europe, or at least my offer, is not much better, if at all, than local competitors, or any remote-worldwide position. This role binds me to strictly software engineering, without much room for ML, and I&#x27;d have to relocate to a specific office, plus the contract is pretty restrictive on what I can do on the side. On the other hand, FAANG is said to be one of the best places to learn, and adds a great item to my CV (or does it?) - and hopefully once the freezes are over I could pivot into a more interesting position.<p>2) I&#x27;m awaiting an offer from a startup where I could learn new trendy languages that I enjoy, and the position is fully remote. The mission seems rather purposeful, though only a chance for future  ML stuff and not a lot of top-of-their-field people to learn from that I know of - I&#x27;d be more on my own. Compensation here is similar to AWS. I&#x27;m also still actively applying but haven&#x27;t found much else yet.<p>3) I&#x27;ve been looking into and creating profiles on several contracting platforms, e.g. A-team, that would most probably pay better than the other two options and have a higher chance at finding something ML-related, but I haven&#x27;t yet landed any projects, and I have zero freelancing experience. I could focus on building out a few side projects for my github and&#x2F;or create a website that improves my looks. I&#x27;m also interested in this because I do want to start my own business once I have a secure financial standing; it seems that not taking advantage of at least some of the low-hanging fruits in AI is like not buying a lottery ticket with a 1 in 10 chance of winning.<p>With the ultimate goal of making a decent chunk of money for retirement into more fun, purposeful, doing-my-own-thing or charitable work and&#x2F;or traveling the world, what would you do here?",2022-11-14,2022-11,44,3069,Low
38440556,Looking for Startup Job in San Francisco Bay Area,,nakhulk98,2023-11-28 00:18:29+00:00,1,1,"Hello all,<p>I&#x27;m a software, electrical, and ML engineer who double majored in Electrical Engineering (with a focus on ML, robotic controls, and intelligent systems) and Economics at UC San Diego (class of 2021), and I&#x27;m looking for a new role at a startup in the San Francisco Bay Area.<p>I just moved here from San Diego after taking a short career break. I have previously worked at a biotech startup subsidized by Invitae as a software engineer, have had a handful of machine learning and software engineering internships and co-ops while in college, and have been awarded several research fellowships as an undergrad. I have a wide ranging skillset from working with ML models, building scalable backend systems, and working with clients to troubleshoot problems and create blueprint solutions for their needs.<p>Please reach out on LinkedIn if you or your company is hiring. I am interested in a wide range of roles, and I would love to connect!",2023-11-28,2023-11,49,961,Low
36003151,Ask HN: Who wants to create a GPT-first company?,,pilingual,2023-05-19 15:33:50+00:00,1,0,"Some years ago I thought it would be interesting to crowdsource company creation. After using GPT4 for software development, I thought why not create a GPT4-first company?<p>Here is the company: automate the process of architectural drawings for homes.<p>Currently, if you want house plans your options are to hire an architect, hire a drafter,
or buy stock plans from one of a dozen websites that sell them. The problem is that the architect
takes 6 months and costs quite a sum, the drafter is much less expensive but can&#x27;t give you their
attention since they are super busy, and the stock plans tend not to be quite what you are looking
for and are an inconsistent hodgepodge collection from various design programs.<p>We know there is a solid market for this. I don&#x27;t think the competition is architects but rather the stock sites. (Architects will be needed to design libraries, schools, chic homes, and large glass skyscrapers.) The customer is someone who wants a plan but doesn&#x27;t need the full services of an architect. There  are a lot of jurisdictions, in the US anyway, that do not have any zoning requirements which further narrows down the initial target market.<p>Why me? First, this is a huge pain that I&#x27;ve experienced. Like many fields, in architecture you see a wide variance of skill and it seems that it matters not whether you went to an Ivy but rather whether you care and are determined to stay up to date with building science and technology. Few of these people exist; good luck finding them and hiring them. If this software existed I&#x27;d absolutely have used it and paid serious money for the final plans. It would have saved me headaches, months of time, and money. Second, I&#x27;m a big fan of high performance homes (https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=34041900 https:&#x2F;&#x2F;news.ycombinator.com&#x2F;item?id=34408123) and think it&#x27;d be advantageous to have these elements as design features.<p>I&#x27;ve been able to successfully implement proof of concept IBC2018 CAD designs in Python using GPT-4. Inductively, this could work! So by &quot;GPT-first&quot; company I mean that the team would explicitly use GPT or another LLM (IDEs and such being developed) as a tool on a consistent basis. There could be other uses of AI like CV for interpreting a customer&#x27;s drawing or a customized LLM for the user to dictate what they want. Note: there are a lot of projects that are attempting to use GANs or stable diffusion for the purpose of design, and I think that direction is misguided. Interior design may be
an interesting avenue to go eventually, but any design should be discrete and not a non-deterministic result of a trained model.<p>The founding team should be a mix of ui&#x2F;graphics designers, generalists, and cv&#x2F;ml engineers. An architect or drafter will be important for evaluating results. Since there is a high performance home angle, it probably helps to want to have a positive effect on the world in terms of carbon emission.<p>It&#x27;d be a fun experiment. Who is interested?",2023-05-19,2023-05,48,3085,Low
17566723,"Senior Software Engineer – Big Data, ML, AI Exp",,thenycrecruiter,2018-07-19 14:41:59+00:00,1,0,"Hiring Senior Software Engineer with big data, ML, and AI experience. Tech Stack: Scala, SBT, Scalding, Spark, BigTable, BigQuery. 6+ yr Exp. Email amanda.mendez@tapad.com for more detail",2018-07-19,2018-07,47,187,Low
30790656,Does experience with a given tech stack matter when hiring an engineer?,,plssendhelp2403,2022-03-24 14:49:45+00:00,1,4,"We&#x27;re a small funded startup of 3. We&#x27;re trying to hire a Fullstack developer mostly to help out with our app (for now) 
The expertise on the team currently is backend, data engineering and ML. We had some help part time to build a react native app for iOS but they are no longer available. 
We&#x27;ve started to look for another member of the team but the best candidate so far doesn&#x27;t have experience with React native, or Python (our backend) - would you hire someone who you think is a good engineer but doesn&#x27;t know your tech stack?",2022-03-24,2022-03,71,558,Low
42396786,How Can a Passionate Junior Engineer Stand Out to YC Startups?,,sandibi13,2024-12-12 06:36:00+00:00,1,2,"Hi everyone,<p>I’m an 18-year-old self-taught software developer with a deep passion for building and learning. While I don’t have formal job experience yet, I’ve poured my heart into personal projects, open-source contributions, and learning from the ground up.<p>I’m currently looking for opportunities to join an early-stage or growth-stage startup, especially in a technical role. Here’s what I bring to the table:<p><pre><code>    Product-First Thinking: I focus on building things that solve real user problems. I’ve worked on personal SaaS projects where I iterated based on feedback to improve usability and value.
    High Ownership and Initiative: I thrive on taking full ownership of tasks, and I’m eager to contribute in any way possible—whether it’s frontend, backend, AI&#x2F;ML, or infrastructure.
    Fast Learner: While I may not have years of experience, I’ve quickly picked up technologies like Next.js, Prisma, TypeScript, Python, and PostgreSQL. I’m adaptable and love diving into new tools and challenges.
    Relentless Work Ethic: I’m willing to start at a lower rate if needed because my priority is gaining experience and contributing to something impactful.
    Hunger for Growth: I want to be part of a team where I can learn, grow, and make a difference.
</code></pre>
Here are some questions for founders:
a) What qualities stand out the most when hiring junior engineers at your startup?
b) Is there anything I should focus on improving or demonstrating to make myself a more attractive hire?
c) How often do you consider cold outreach from candidates? Is it effective to reach out directly to startups I admire?<p>Lastly, if any YC founders are open to giving me a shot, I’d love to chat! I’m passionate about startups, eager to learn, and ready to work hard to prove my worth.<p>Thank you for your time and advice!",2024-12-12,2024-12,62,1847,Low
40134478,"Vital (YC W20) Is Hiring a Front End, Machine Learning and Support Engineer",,maith1,2024-04-23 17:19:59+00:00,1,0,"Hey Folks,<p>We&#x27;re hiring three awesome engineers to join our team.<p>What we&#x27;re doing:<p>Vital is building the future of healthcare - one that is data-driven and personalized. We raised our Seed round from world-class investors like Point Nine, 20VC, YC and 10+ renowned founders turned angels. We’re a team of AI, ML specialists and health techies who have worked at companies like Apple, SpaceX, Ro, Lyft &amp; Babylon Health. We’ve spent the last year building products our customers love and now need motivated people to help us rapidly scale and meet demand over the next few months<p>VISION
Data has changed the world, transforming numerous sectors. In e-commerce, data revolutionized retail by enabling personalized shopping experiences, predicting purchasing behaviour and tailoring recommendations In banking, data led to personalized financial services, improved risk management, fraud detection and boosted consumer engagement.<p>The same is yet to be done in healthcare. The US has a health epidemic. 50% of the US population has a chronic disease and 86% of healthcare costs are attributed to this crisis. Combined with a shortage of healthcare professionals and rising healthcare costs there is an urgent need for cheaper, personalized and proactive healthcare. With more and more data being collected from wearables, lab tests and patient-doctor exchanges, we’re entering an era of healthcare where data is abundant.<p>At Vital, we’re building data infrastructure that serves as the backbone for the digital health industry. Our platform provides developers with the tools they need to access, aggregate and utilize health data from health records, devices and labs effectively. We&#x27;re empowering creators at the forefront of longevity, fertility, precision medicine and more to leverage this data to provide personalized, preventative care to millions of people.<p>If you love health data please apply here:<p>https:&#x2F;&#x2F;app.dover.io&#x2F;dover&#x2F;careers&#x2F;348cf16e-925d-4a49-906b-68aa9e0e7296",2024-04-23,2024-04,75,2037,Low
31258228,Ask HN: Leetcode for Testing Roles?,,exdsq,2022-05-04 09:08:02+00:00,1,0,"I had an interview for a software test engineer at an ML company in Palo Alto that I flunked hard on Monday. First I had to complete a series of leetcode questions on CodeSignal which I just about passed and then had an algorithms interview where I totally forgot how to implement a binary search tree (specifically inserting values), and just got the rejection letter. I got one working, just, but it was a cumbersome process of working it out from foggy memory. To be fair I’d had a four hour on-site just before that, and also had to fly to England two hours after, so my head wasn’t in the right space.<p>Anyway, my question is when did leetcode become appropriate for test engineers? Are there any hiring managers here who can explain a double leetcode interview process? I really don’t want to spend my free time learning these things by rote to prepare!<p>I’m a little stung by the whole ordeal because it sucked failing so hard.",2022-05-04,2022-05,35,936,Low
38626180,Cerebral.af is hiring a founding software engineer (London/remote),,_false,2023-12-13 12:07:28+00:00,3,0,"Hi, I’m Armin, the CTO and founder of [cerebral.af](http:&#x2F;&#x2F;cerebral.af).<p>Our mission is to enable software engineers to spend more time solving hard problems and less time performing mundane codebase maintenance tasks. That’s why we are building tools that automate mundane software engineering tasks in large codebases. Think, turning a story describing a major dependency upgrade with breaking changes into a submitted PR.<p>Our product is an on-prem K8s service that interacts with client’s Git repo. It consists of a mix of ML and old-school algorithmic components for analyzing build logs, navigating large (100K+ files) codebases, and editing source code.<p>We are looking for a Senior Python programmer to join as a founding engineer. By “Senior”, we mean someone with an exceptional track record of projects and shipped products.<p>You’ll have technical freedom, but here are some projects you might choose to work on:<p>1. Package our tool for on-prem K8s deployment.
2. Design and build the front-end interface for Cerebral.
3. Create LLM-agents to automatically identify and edit problematic files in monorepos with 100K+ source files.
4. Fine-tune LLMs on Java code.
5. Build and lead a world-class team of software engineers.<p>Nice-to-haves (we expect a successful candidate to have 1-2 of these):<p>1. Familiarity with NLP&#x2F;ML. Has used PyTorch and&#x2F;or HuggingFace.
2. Experience building devtools.
3. Front-end JS programming experience.<p>If this resonates with you, please shoot me an email to armin [at] cerebral.af w&#x2F; &quot;cerebral HN&quot; as the subject and a line describing what aspect of cerebral excites you. Include your CV or a url to your LinkedIn&#x2F;Github. Bonus points if you mention your favourite paper&#x2F;blogpost.",2023-12-13,2023-12,66,1779,Low
34885597,Ask HN: Would a DB of startup tech stacks be valuable to you?,,lsj0627,2023-02-21 19:18:38+00:00,19,23,"I&#x27;m imagining the user would be a Hiring Manager or Recruiter looking for Engineers. If they need Ruby Engineers with startup experience, they click the Ruby box from a tech drop-down list and the search will retrieve the startups that also use it. Ideally, you&#x27;d be able to sort by geographical area, founding year, latest funding phase, number of employees (e.g. 50-200), and more. I would also aim for matching the right area of the stack - for example, the option to pick Python AND Backend, so you don&#x27;t end up with startups using Python only for Data Science&#x2F;ML work.<p>Note: I did try the StackShare API and there is no filtering feature. So if you purchase the 1,000-company plan, you have no control over what they send you. It&#x27;ll be a randomly generated list of 1,000 companies that use the technology you requested, a hodgepodge of companies all around the world, big and small, new and old.<p>I look forward to hearing your thoughts. Thanks!",2023-02-21,2023-02,61,978,Medium
31169193,Show HN: Baseten – Build ML-powered applications,https://www.baseten.co/,philipkiely,2022-04-26 16:05:37+00:00,112,11,"Hi HN,<p>Three months ago, I took a job at Baseten to help craft and document an application builder that lets data scientists build full-stack, production-ready applications around their ML models without worrying about containers, Flask, or React. From my first day, everyone was focused on what would happen today: opening up our public beta. I’m super excited to see what you build with Baseten.<p>If you want to take Baseten for a full-speed test drive, follow along with this tutorial, where you can build and deploy an application in 20 minutes: <a href=""https:&#x2F;&#x2F;docs.baseten.co&#x2F;getting-started"" rel=""nofollow"">https:&#x2F;&#x2F;docs.baseten.co&#x2F;getting-started</a><p>While Baseten is built for data scientists and machine learning engineers, something I’m particularly excited about that doesn’t come up often when we talk about Baseten is how it also makes building with ML available to people like me with a general software engineering background but no real experience with ML. With our library of pre-trained models, you can build and deploy an application around models for tasks like sentiment analysis, image classification, and speech transcription. By building applications around pre-trained models, I’ve gained a deeper understanding of the use cases, capabilities, and limitations of machine learning.<p>If you want to play around with some models and applications without signing up for an account yet, check out our gallery (<a href=""https:&#x2F;&#x2F;baseten.co&#x2F;gallery"" rel=""nofollow"">https:&#x2F;&#x2F;baseten.co&#x2F;gallery</a>) and try the demo apps.<p>P.S. We are also hiring; I found Baseten from HN.",2022-04-26,2022-04,48,1655,High
15195234,Show HN: HiDimensional – senior engineers recommend candidates to startups,,pradeep_m,2017-09-07 20:07:47+00:00,29,19,"Hi HN! We’re excited to share with you the public beta launch of our startup, HiDimensional (www.hidimensional.com). We are a platform consisting of senior engineering leaders who interview candidates and provide recommendations of the best candidates and their strengths. We then use the recommendations to refer these candidates to founders of startups that match their strengths and interests.<p>The recommendation serves as a personal referral from the interviewer, so for candidates, it amplifies their application and fast-tracks them through the process. And for companies, they are receiving pre-vetted candidates endorsed by someone they can trust. That last point is key - our interviewers are established senior engineers (e.g., former Head of ML @ Quora, former VP @ Addepar, former Head of Newsfeed @ Facebook, etc.) and technical founders and hiring managers, so we believe their word carries weight.  We have over 30 such interviewers today, and they cover a variety of engineering disciplines from full-stack&#x2F;product engineers to data scientists to backend&#x2F;data engineers, and everything in between.<p>There’s more detail about the platform, how it works here: <a href=""https:&#x2F;&#x2F;blog.hidimensional.com&#x2F;2017&#x2F;09&#x2F;07&#x2F;introducing-hidimensional&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;blog.hidimensional.com&#x2F;2017&#x2F;09&#x2F;07&#x2F;introducing-hidime...</a><p>We’d love to hear your feedback or if you have any questions about this or generally about technical hiring, feel free to drop us a message at hello@hidimensional.com!  And of course, if you’re interested in trying out the service as a candidate, sign up on our website: www.hidimensional.com&#x2F;signup<p>Thanks!
Pradeep &amp; Nikhil<p>P.S. If you’d like to interview on our platform or hire our candidates, we’d love to hear from you.  Send us a note at hello@hidimensional.com.",2017-09-07,2017-09,74,1897,Medium
41983479,Show HN: I built cracked engineers – a new platform for technical job roles only,https://www.crackedengineers.com/,ai-epiphany,2024-10-29 13:08:09+00:00,8,2,"I&#x27;ve built a job platform for technical roles called &quot;Cracked Engineers&quot;. If you want to land a job with some of the world&#x27;s best AI&#x2F;tech startups - my goal is to make this the go-to place for that.<p>YouTube walk-through can be found here: <a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=XmuIOdES7mQ"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=XmuIOdES7mQ</a><p>A huge thank you to Weaviate (Bob van Luijt &amp; team), Unsloth AI (Daniel Han &amp; Mike), OpenPipe (David Corbitt), Julius AI (Rahul Sonwalkar), Jimini AI (Luis F Voloch) for using the platform while in beta and posting first paid posts.<p>So, why did I build it?<p>Well, over the past period a lot of fellow founders were asking me to help them with hiring ML&#x2F;tech talent. Since I have access to pools of extremely talented engineers and researchers I managed to help some of them, but it really doesn&#x27;t scale, so I wanted to automate as much as possible.",2024-10-29,2024-10,80,984,Low
37647599,"Ask HN: As an experienced full stack engineer, how to get my first job in ML?",,m006,2023-09-25 17:33:34+00:00,2,0,"I have almost 15 years experience as a full stack engineer at several successful web startups, reaching the equivalent of around E6&#x2F;E7 level. Now I&#x27;d like to transition to the ML space, ideally on the research side of things where I can learn about working with or training large models. I&#x27;m also open to getting my foot in the door from the engineering&#x2F;infrastructure side.<p>I&#x27;ve looked into a few of the obvious big players so far, and it seems tough to break in without prior ML experience. Of course, I&#x27;ve learned a little about the basics of model training on my own, going through the derivations and implementing toy models in notebooks, but that hasn&#x27;t been enough when the candidate pool is so large that recruiters appear to require professional ML experience. On top of all that, a lot of companies appear to be going through headcount issues.<p>Would love to hear about opportunities that seem like a good fit at companies that are hiring, and open to suggestions on what I can do on my own to be a more attractive candidate. Thanks!",2023-09-25,2023-09,77,1081,Low
42263399,What's a Fair Salary for a Junior Full-Stack Engineer at a YC Startup?,,sandibi13,2024-11-28 07:52:37+00:00,1,4,"Hi HN,<p>I’m an 18-year-old self-taught software engineer passionate about startups and solving real-world problems with tech. I’ve built SaaS platforms and web apps, including a financial advisor SaaS currently in beta.<p>I’m exploring junior full-stack engineering roles at YC startups and want to understand:<p><pre><code>    What’s a reasonable base salary for someone at my level?
    How flexible should I be with compensation, especially for early-stage startups?
</code></pre>
For context:<p><pre><code>    I have experience in frontend, backend, and AI&#x2F;ML development.
    I’m eager to work in high-impact environments and am open to working at a competitive rate if the role is exciting enough.
</code></pre>
I’d love to hear insights from founders or anyone with experience hiring for these roles. Feel free to reach out if you’re looking for a junior engineer—I’d be happy to contribute to your mission!<p>Thanks in advance for your advice!",2024-11-28,2024-11,70,957,Low
20483876,HiringSolved – PHX and Remote – Elixir – Python – ETL – ML – HR Tech – AI,,jsolvesit,2019-07-20 02:44:19+00:00,1,0,"What sets our company apart is innovation. What sets our people apart is the passion in the pursuit.<p>Solving one of the most fundamental problems in society - employment - is no easy undertaking. But that&#x27;s okay because we love the challenge. Solving hard problems is in our blood. Creating technology that doesn&#x27;t exist yet is why we&#x27;re here.<p>HiringSolved&#x27;s enterprise solutions help companies around the world hire razor sharp talent at ludicrous speed. On the brink of our 6th release, there&#x27;s no stopping us. In fact it&#x27;s pedal to the metal time.<p>Due to astronomical growth, we are scaling the team and looking for the right passionate polyglot to play a critical role in helping us build our next generation data pipelines. This opportunity is ideal for an engineer who wants to operate in both Python and Elixir.<p>“We use the best tool for the job on the data side. For someone who wants to get dirty and put their mark on the product, this is one hell of an opportunity.” - Lead Backend Engineer (&amp; future mentor)<p>Important to us:
• Working&#x2F;production experience with Python and&#x2F;or Elixir
• 2+ years of production deployments using either Python, Elixir or Ruby
• MongoDB, Redis and Postgres and production Ubuntu experience
• Working knowledge of ETL processes and data integrations at a high level
• Local to the Chandler&#x2F;PHX area, or willing to relocate
• Can adapt and iterate quickly, has a great attitude, is a fast learner and will jump on anything thrown their way.<p>Important to you:
- Flexible schedule + work remote 2-3 days a week
- Benefits day 1
- Equity options day 90
- Team adventures, user confs, company trips
- Plenty of opportunities to learn and grow
- A richly diverse culture that is an all-inclusive breeding ground for innovation and creative thinking.<p>TO APPLY solve the HS Challenge: https:&#x2F;&#x2F;challenge.hiringsolved.com&#x2F;<p>Ding dong.
Who’s there?
AI.
AI who?
AI think you should answer the phone. Adventure is calling.",2019-07-20,2019-07,73,2028,Low
14608009,Danale is hiring AI/ML expert to change smart homes,https://angel.co/danale/jobs/225297-artificial-intelligence-machine-learning-engineer-researcher,hschauhan,2017-06-21 21:11:36+00:00,1,0,,2017-06-21,2017-06,51,0,Low
3119017,Ask HN: How do I leave a startup on philosophical grounds?,,ZephyrP,2011-10-17 03:03:38+00:00,13,22,"(I want to apologize for the length of the text below, if I had more time I would have made it shorter)<p>I have been working for a startup here in beautiful San Francisco for a little while now as a programmer and mathematician, I was drawn to the startup because I thought the idea was valuable and wanted to be a part of something that was going to impact a lot of people's lives, in addition, one of the founders has a considerable social media presence that I thought would be able to bring us to new heights. I was also the first technical hire and was excited to be applying a lot of statistics and machine learning theory to my job as well as shaping the technical future of the company. Only one catch - I would be paid nothing until the company went through Round A financing, which was said at the time I was brought on to be closing, at the latest, the first week of October.<p>I started out by working on an machine learning algorithm for automatically parsing and constructing tweets, under the guise that we would be targeting people who were obviously interested in the services our startup offered. Using a structured learning approach (and thorough application of k-means :), the accuracy and ability of the program to mass-message interested parties grew exponentially, I noticed potential for abuse, and I talked to a casual friend at twitter to verify this was OK - indeed it was as long as it didn't get out of hand, ever confident in my ability to 'keep things from getting out of hand'. As time grew on, the CEO of the company pressured me into using it to the ends of spamming people and (effictively) asking me get around twitter's spam detection algorithms and in general make twitter a worse place to be. I voiced objections and the CEO of the company basically told me I was naive and that everyone in the space was doing this.<p>As time went on, the work environment became more stressful, despite the fact that I had only committed to evenings 3 days a week, I came in a few extra times during the past weeks in order to meet some deadlines for the site. When I took a day off (In reality, not a day off, it was a day I was slated to <i>have</i> off), the CEO of the company was very upset with me because I had given her 'the impression' that I would be working all the time from there on out.<p>I should also reiterate at this point that I'm the only technical employee, but not the only employee. We have a 'community manager', 'Product Manager', 'CFO' and a number of writers. I should note that our startup has nothing to do with writing, and is actually in the social discovery space. I don't feel this is an optimum organization for a company, but I haven't said anything about it.<p>One night, the CEO and CFO of the company wanted to make a Gantt chart of our progress, we went through various development scenarios (Rather, what various non-programmer's impression of how development works scenarios), and I was continually asked how long certain events ranging from how long it would take to ""warm up"" our MCMC algorithm in the site's recommendation engine to how long certain programming tasks would take. Unfortunately I didn't have a whole lot of solid data at the time, so I told them the only thing I knew - ""I'm sorry, I don't have a way of making a good estimate"". After two or three times, the CEO was visibly irritated that I couldn't tell how long it would take and we decided to break.<p>The next day the CEO brought me into a conference room and told me I was being uncooperative, I was a little taken aback by this but I asked her to explain. She was concerned that I wasn't working full-time (I've deceived the reader a bit here, because full-time implies you're being paid), even though I had worked just one week full-time, out of the kindness of my heart in order to meet deadlines. She continued to explain that my philosophical objections to some things that were happening in the company were only slowing us down and weren't productive, as well as the fact that ""As an engineer, you know how to do math and computers, on't tell me how to do my job"", this tidbit referenced a suggestion that our site's ""metrics"" that were being reported to me were flawed, and that I could prove it with statistics, unfortunately my argument based on principle component analysis and cross validation fell on deaf ears (I'll let you guess who was right, a Berkeley design graduate or Thomas Bayes).<p>After this, I felt it was imperative that I look for a new position, but to be frank I'm a little bit intimidated by interviewing processes, as well I'm very young without a university degree. I hack on NoSQL database internals for my open source project (A granular riak derivative) and am very active in Machine Learning research and have authored a number of scripts, tools and speak at some ML meetups in the area. Despite all of this, I'm somewhat embarrassed to say I'm intimidated of interviewing at startups, so I resigned myself to my fate and slogged on with the hopes that it would get better or maybe the funding would come through someday.<p>Our prior site was designed and coded by an Indian firm, and it soon became clear I would redo all of it. I was excited by the opportunity to do some 'real work' rather than running a marketing shell game, and despite an extremely aggressive timeline, I was and am working night and day to get it out the door.<p>Later down the line, things changed, a few people were reading some pull requests I had made on Github and contacted me about beginning work immediately on a recommendation engine. In addition, a startup I had done contract work for when I first moved to SF (They had just lost their entire Rails team and were already in deep trouble with investors at the time) was able to secure funding based on the product I wrote for them, the CEO saw me in the hallways and insisted to take me out to lunch, and said ""<i></i><i></i>*, we are incredibly impressed with your programming ability, we couldn't have launched our startup without you, you are literally our godsend"" and proceeded to give me 1k out of thanks for my effort and extended a more permanent offer to me. I know thats not the dolla dolla bills that we're all searching for, but in my situation it made a huge difference and indicates to me that there is a great disparity in the compassion of people involved in startups.<p>So here I find myself, working extremely hard, all weekend, all last week, and the week before that on this project. I'm blowing off people who are trying to pay me good money and people who I really enjoy speaking with so I can work on this project for which I'm likely to see nothing. It's really my own insecurities about being seen as someone who just backs out. Now I'm sitting in the darkness of my office working on new feature requests as the pour in, about 10 of them came in on pivotal yesterday, they are all ""supposed"" to be done tomorrow, so that the CEO can show off the product.<p>So I'm thinking about quitting (Can you quit a job you don't get paid for?), and theres where it gets tricky.<p>The CEO has a considerable social media following and is a good networker (Which is why I came to work for her in the first place), she's a nice lady and I'm on great terms with everyone I work with. However, I am the only engineer and I don't know if she really has a whole lot of options outside of me, my departure may be relatively devastating to the startup and the fine people that work there at this stage and would be almost entirely without warning, I'm trying to finish up the product she wanted just so she can have SOMETHING to work with and not just be left out in the e-cold but I'm concerned that leaving the company at this point will forever put the mark of the beast upon my forehead. In addition, the company I worked for previously is in the same incubator and it would be really awkward if I left. On top of all of this, I want to let the CEO know that I'm leaving not because I'm not passionate about the product (I am), not because I don't like the people or her, or even the money -- but because frankly this is not an appropriate way to treat an employee and that its not right to act with condescension because someone is younger than you or is ""An engineer"", instilling these finer philosophical points is assured to only inflame her temper I'm sure.<p>I've never asked for e-help before, so I implore you for your advice Hacker News, what's a young man like me to do in this situation? Are you hiring?",2011-10-17,2011-10,58,8536,Medium
22487476,Ask HN: How to get a job as Data Scientist,,farcaster,2020-03-04 20:05:32+00:00,9,3,"I have a Computer Engineering degree and have almost finished my Masters in Statistics&#x2F;AI (both in Brazil). 
And I&#x27;m having a terrible time to find a entry-level job as a Data Scientist. At this point I&#x27;ve done a bunch of interviews, here are some thoughts about then:<p>- Almost all places have some first phase as a internet test with hard&#x2F;very specific questions about Software Engineering&#x2F;Statistics&#x2F;ML, all with an 
infuriating time limit (one of them wanted me to code a Merge Sort in 4 minutes, fine I guess, if I had practiced this yesterday...). Oh, and 2 of these tests would disqualify you for copying or pasting text on the screen.<p>- I&#x27;ve been eliminated from  more than one company by recruiters (after having gone through technical phases) for not having business experience (the wrong &quot;profile&quot;), when they specifically asked for someone with a Masters degree.<p>It seems to me that the hype on AI has broken this hiring process, there might be so many people applying for these companies that they are forced to apply these obnoxious technical interviews, as they suppose no one is qualified for the job.<p>Other problem is what they expect of a entry-level Data Scientist. It looks like it they want someone very knowledgeable about coding and statistics and business, but not having experience in the very field I want a <i>entry-level</i> job is a no-no.<p>So what do I do? One thing that got me a couple of interviews was doing a end-to-end ML project and posting about it on Medium... Should I do more of that?<p>Or go back to study the type of stuff that they want to test on these technical interviews?<p>Or try to get a job as a Software Engineer on something related to AI and then think about changing positions?",2020-03-04,2020-03,42,1785,Low
